"TIME","Tov_V_degC","ControlOut_V"
1.288433654,0.724939,4.27536
1.29210032,0.724831,4.27536
1.29410032,0.724884,4.27536
1.294766987,0.724901,4.27536
1.297433654,0.725217,4.27536
1.301433654,0.725959,4.27536
1.30210032,0.726083,4.27536
1.304766987,0.726434,4.27536
1.307433654,0.726539,4.27536
1.308766987,0.726505,4.27536
1.312633654,0.726406,4.27536
1.31410032,0.726456,4.27536
1.314766987,0.726479,4.27536
1.317433654,0.726796,4.27536
1.321433654,0.727538,4.27536
1.32210032,0.727662,4.27536
1.324766987,0.728014,4.27536
1.327433654,0.728119,4.27536
1.328766987,0.728083,4.27536
1.33210032,0.727991,4.27536
1.334766987,0.728062,4.27536
1.33610032,0.72822,4.27536
1.337433654,0.728378,4.27536
1.34210032,0.729243,4.27536
1.343433654,0.729418,4.27536
1.344766987,0.729594,4.27536
1.347433654,0.729698,4.27536
1.350766987,0.729606,4.27536
1.35210032,0.729569,4.27536
1.354766987,0.729639,4.27536
1.357433654,0.729954,4.27536
1.35810032,0.730076,4.27536
1.362633654,0.730906,4.27536
1.363433654,0.731004,4.27536
1.364766987,0.731168,4.27536
1.367433654,0.731271,4.27536
1.370766987,0.731176,4.27536
1.37210032,0.731138,4.27536
1.374766987,0.731206,4.27536
1.377433654,0.731519,4.27536
1.37810032,0.731642,4.27536
1.38210032,0.732379,4.27536
1.384766987,0.732727,4.27536
1.385433654,0.732753,4.27536
1.387433654,0.732829,4.27536
1.39210032,0.732695,4.27536
1.392766987,0.732712,4.27536
1.394766987,0.732762,4.27536
1.397433654,0.733074,4.27536
1.40010032,0.733565,4.27536
1.40210032,0.733933,4.27536
1.404766987,0.734281,4.27536
1.407433654,0.734382,4.27536
1.41290032,0.734243,4.27536
1.415433654,0.734367,4.27536
1.41810032,0.734737,4.27536
1.42010032,0.735112,4.27536
1.42210032,0.735486,4.27536
1.424766987,0.735834,4.27536
1.427433654,0.735936,4.27536
1.43210032,0.735802,4.27536
1.434766987,0.735869,4.27536
1.437433654,0.736181,4.27536
1.44210032,0.737041,4.27536
1.444766987,0.737388,4.27536
1.447433654,0.73749,4.27536
1.449433654,0.737432,4.27536
1.45210032,0.737354,4.27536
1.454766987,0.737421,4.27536
1.456766987,0.737654,4.27536
1.457433654,0.737732,4.27536
1.462633654,0.73867,4.27536
1.46290032,0.738718,4.27536
1.465433654,0.738986,4.27536
1.46810032,0.739029,4.27536
1.469433654,0.738985,4.27536
1.47210032,0.738899,4.27536
1.474766987,0.738963,4.27536
1.476766987,0.739195,4.27536
1.477433654,0.739273,4.27536
1.48210032,0.740127,4.27536
1.48410032,0.740386,4.27536
1.484766987,0.740472,4.27536
1.487433654,0.740571,4.27536
1.491433654,0.740451,4.27536
1.49210032,0.740431,4.27536
1.494766987,0.740495,4.27536
1.497433654,0.740804,4.27536
1.498766987,0.741048,4.27536
1.50210032,0.741658,4.27536
1.504766987,0.742002,4.27536
1.50610032,0.742051,4.27536
1.507433654,0.742101,4.27536
1.51250032,0.741966,4.27536
1.51290032,0.741955,4.27536
1.515433654,0.742077,4.27536
1.51810032,0.742444,4.27536
1.518766987,0.742568,4.27536
1.52210032,0.743188,4.27536
1.524766987,0.743533,4.27536
1.52610032,0.743582,4.27536
1.527433654,0.743632,4.27536
1.53210032,0.743493,4.27536
1.533433654,0.743525,4.27536
1.534766987,0.743557,4.27536
1.537433654,0.743866,4.27536
1.540766987,0.744476,4.27536
1.54210032,0.74472,4.27536
1.544766987,0.745065,4.27536
1.547433654,0.745163,4.27536
1.54810032,0.745143,4.27536
1.55210032,0.745023,4.27536
1.554766987,0.745086,4.27536
1.555433654,0.745164,4.27536
1.557433654,0.745395,4.27536
